Observation time UTC,Data Source (station level pressure),Mean sea level pressure [Hpa],Station level pressure,Data Source (mean sea level pressure)
2022-04-10T21:00:00Z,H,1024.8,1016.8,H
2022-04-10T22:00:00Z,H,1024.2,1016.3,H
2022-04-10T23:00:00Z,H,1023.2,1015.4,H
2022-04-11T00:00:00Z,H,1022.8,1015,H
2022-04-11T01:00:00Z,H,1021.8,1014,H
2022-04-11T02:00:00Z,H,1020.7,1012.9,H
2022-04-11T03:00:00Z,H,1020,1012.2,H
2022-04-11T04:00:00Z,H,1019.5,1011.7,H
2022-04-11T05:00:00Z,H,1019.1,1011.3,H
2022-04-11T06:00:00Z,H,1018.9,1011.1,H
2022-04-11T07:00:00Z,H,1019,1011.2,H
2022-04-11T08:00:00Z,H,1019.2,1011.3,H
2022-04-11T09:00:00Z,H,1019.1,1011.2,H
2022-04-11T10:00:00Z,H,1018.1,1010.2,H
2022-04-11T11:00:00Z,H,1017.3,1009.4,H
2022-04-11T12:00:00Z,H,1016.3,1008.4,H
2022-04-11T13:00:00Z,H,1016,1008.1,H
2022-04-11T14:00:00Z,H,1015.5,1007.6,H
2022-04-11T15:00:00Z,H,1014.7,1006.8,H
2022-04-11T16:00:00Z,H,1014.4,1006.5,H
2022-04-11T17:00:00Z,H,1013.7,1005.8,H
2022-04-11T18:00:00Z,H,1013.4,1005.5,H
2022-04-11T19:00:00Z,H,1012.8,1005,H
2022-04-11T20:00:00Z,H,1012.9,1005.1,H
2022-04-11T21:00:00Z,H,1012.6,1004.8,H
2022-04-11T22:00:00Z,H,1011.7,1004,H
2022-04-11T23:00:00Z,H,1011.6,1003.8,H
2022-04-12T00:00:00Z,H,1010.4,1002.7,H
2022-04-12T01:00:00Z,H,1009.1,1001.3,H
2022-04-12T02:00:00Z,H,1008.2,1000.5,H
2022-04-12T03:00:00Z,H,1007.9,1000.1,H
2022-04-12T04:00:00Z,H,1007.1,999.3,H
2022-04-12T05:00:00Z,H,1006.4,998.6,H
2022-04-12T06:00:00Z,H,1006.2,998.4,H
2022-04-12T07:00:00Z,H,1006.2,998.4,H
2022-04-12T08:00:00Z,H,1005.8,998,H
2022-04-12T09:00:00Z,H,1005.3,997.5,H
2022-04-12T10:00:00Z,H,1004.7,996.9,H
2022-04-12T11:00:00Z,H,1004,996.2,H
2022-04-12T12:00:00Z,H,1003,995.2,H
2022-04-12T13:00:00Z,H,1002.9,995.2,H
2022-04-12T14:00:00Z,H,1002.5,994.8,H
2022-04-12T15:00:00Z,H,1001.7,994,H
2022-04-12T16:00:00Z,H,1001.6,993.9,H
2022-04-12T17:00:00Z,H,1001.7,994,H
2022-04-12T18:00:00Z,H,1002,994.3,H
2022-04-12T19:00:00Z,H,1002.1,994.4,H
2022-04-12T20:00:00Z,H,1003,995.3,H
2022-04-12T21:00:00Z,H,1004.1,996.4,H
2022-04-12T22:00:00Z,H,1004.7,997,H
2022-04-12T23:00:00Z,H,1005.3,997.6,H
2022-04-13T00:00:00Z,H,1005.3,997.6,H
2022-04-13T01:00:00Z,H,1005.1,997.4,H
2022-04-13T02:00:00Z,H,1005.2,997.5,H
2022-04-13T03:00:00Z,H,1005.6,997.9,H
2022-04-13T04:00:00Z,H,1006.1,998.4,H
2022-04-13T05:00:00Z,H,1006.9,999.2,H
2022-04-13T06:00:00Z,H,1007.7,999.9,H
2022-04-13T07:00:00Z,H,1008.4,1000.6,H
2022-04-13T08:00:00Z,H,1009.3,1001.5,H
2022-04-13T09:00:00Z,H,1010.2,1002.4,H
2022-04-13T10:00:00Z,H,1010.9,1003.1,H
2022-04-13T11:00:00Z,H,1011.6,1003.8,H
2022-04-13T12:00:00Z,H,1012.3,1004.5,H
2022-04-13T13:00:00Z,H,1013,1005.2,H
2022-04-13T14:00:00Z,H,1013.6,1005.7,H
2022-04-13T15:00:00Z,H,1013.6,1005.7,H
2022-04-13T16:00:00Z,H,1013.6,1005.7,H
2022-04-13T17:00:00Z,H,1014.2,1006.3,H
2022-04-13T18:00:00Z,H,1015.1,1007.2,H
2022-04-13T19:00:00Z,H,1015.7,1007.8,H
2022-04-13T20:00:00Z,H,1016.8,1008.9,H
2022-04-13T21:00:00Z,H,1017.3,1009.4,H
2022-04-13T22:00:00Z,H,1017.5,1009.6,H
2022-04-13T23:00:00Z,H,1017.7,1009.9,H
2022-04-14T00:00:00Z,H,1017.9,1010,H
2022-04-14T01:00:00Z,H,1017.4,1009.6,H
2022-04-14T02:00:00Z,H,1017.5,1009.7,H
2022-04-14T03:00:00Z,H,1017.4,1009.6,H
2022-04-14T04:00:00Z,H,1017.8,1009.9,H
2022-04-14T05:00:00Z,H,1018.1,1010.2,H
2022-04-14T06:00:00Z,H,1018.5,1010.6,H
2022-04-14T07:00:00Z,H,1019.1,1011.2,H
2022-04-14T08:00:00Z,H,1019.5,1011.6,H
2022-04-14T09:00:00Z,H,1019.6,1011.7,H
2022-04-14T10:00:00Z,H,1020,1012.1,H
2022-04-14T11:00:00Z,H,1020.3,1012.3,H
2022-04-14T12:00:00Z,H,1020.3,1012.3,H
2022-04-14T13:00:00Z,H,1020.4,1012.4,H
2022-04-14T14:00:00Z,H,1020.1,1012.1,H
2022-04-14T15:00:00Z,H,1019.8,1011.8,H
2022-04-14T16:00:00Z,H,1019.6,1011.6,H
2022-04-14T17:00:00Z,H,1020.1,1012,H
2022-04-14T18:00:00Z,H,1020.3,1012.2,H
2022-04-14T19:00:00Z,H,1020.6,1012.5,H
2022-04-14T20:00:00Z,H,1021.1,1013.1,H
2022-04-14T21:00:00Z,H,1021.3,1013.4,H
2022-04-14T22:00:00Z,H,1021.4,1013.5,H
2022-04-14T23:00:00Z,H,1021.4,1013.5,H
2022-04-15T00:00:00Z,H,1021,1013.2,H
2022-04-15T01:00:00Z,H,1020.5,1012.7,H
2022-04-15T02:00:00Z,H,1020.1,1012.3,H
2022-04-15T03:00:00Z,H,1019.8,1012,H
2022-04-15T04:00:00Z,H,1019.5,1011.7,H
2022-04-15T05:00:00Z,H,1019.9,1012,H
2022-04-15T06:00:00Z,H,1020.3,1012.4,H
2022-04-15T07:00:00Z,H,1020.9,1013,H
2022-04-15T08:00:00Z,H,1021.7,1013.7,H
2022-04-15T09:00:00Z,H,1021.7,1013.7,H
2022-04-15T10:00:00Z,H,1021.7,1013.7,H
2022-04-15T11:00:00Z,H,1021.3,1013.3,H
2022-04-15T12:00:00Z,H,1022.1,1014,H
2022-04-15T13:00:00Z,H,1021.4,1013.4,H
2022-04-15T14:00:00Z,H,1021.5,1013.4,H
2022-04-15T15:00:00Z,H,1021.3,1013.2,H
2022-04-15T16:00:00Z,H,1020.7,1012.6,H
2022-04-15T17:00:00Z,H,1020.5,1012.4,H
2022-04-15T18:00:00Z,H,1019.8,1011.7,H
2022-04-15T19:00:00Z,H,1020.3,1012.1,H
2022-04-15T20:00:00Z,H,1020.7,1012.6,H
2022-04-15T21:00:00Z,H,1021.2,1013.1,H
2022-04-15T22:00:00Z,H,1020.7,1012.7,H
2022-04-15T23:00:00Z,H,1019.6,1011.7,H
2022-04-16T00:00:00Z,H,1019.1,1011.3,H
2022-04-16T01:00:00Z,H,1018,1010.2,H
2022-04-16T02:00:00Z,H,1017.5,1009.8,H
2022-04-16T03:00:00Z,H,1017.2,1009.5,H
2022-04-16T04:00:00Z,H,1017.2,1009.4,H
2022-04-16T05:00:00Z,H,1017.2,1009.4,H
2022-04-16T06:00:00Z,H,1017.5,1009.7,H
2022-04-16T07:00:00Z,H,1018,1010.1,H
2022-04-16T08:00:00Z,H,1018.1,1010.2,H
2022-04-16T09:00:00Z,H,1018.6,1010.7,H
2022-04-16T10:00:00Z,H,1018.6,1010.7,H
2022-04-16T11:00:00Z,H,1018.7,1010.8,H
2022-04-16T12:00:00Z,H,1018.8,1010.9,H
2022-04-16T13:00:00Z,H,1018.6,1010.7,H
2022-04-16T14:00:00Z,H,1018.3,1010.4,H
2022-04-16T15:00:00Z,H,1017.7,1009.8,H
2022-04-16T16:00:00Z,H,1017.3,1009.4,H
2022-04-16T17:00:00Z,H,1017.9,1010,H
2022-04-16T18:00:00Z,H,1018.1,1010.2,H
2022-04-16T19:00:00Z,H,1018,1010.1,H
2022-04-16T20:00:00Z,H,1018.7,1010.8,H
2022-04-16T21:00:00Z,H,1019.5,1011.6,H
2022-04-16T22:00:00Z,H,1019.1,1011.3,H
2022-04-16T23:00:00Z,H,1018.9,1011.1,H
2022-04-17T00:00:00Z,H,1019,1011.2,H
2022-04-17T01:00:00Z,H,1018.5,1010.7,H
2022-04-17T02:00:00Z,H,1017.9,1010.1,H
2022-04-17T03:00:00Z,H,1017.9,1010.1,H
2022-04-17T04:00:00Z,H,1017.9,1010.1,H
2022-04-17T05:00:00Z,H,1017.8,1010,H
2022-04-17T06:00:00Z,H,1017.9,1010.1,H
2022-04-17T07:00:00Z,H,1017.9,1010.1,H
2022-04-17T08:00:00Z,H,1018.4,1010.5,H
2022-04-17T09:00:00Z,H,1018.7,1010.8,H
2022-04-17T10:00:00Z,H,1019.3,1011.4,H
2022-04-17T11:00:00Z,H,1018.8,1010.9,H
2022-04-17T12:00:00Z,H,1018.4,1010.5,H
2022-04-17T13:00:00Z,H,1018,1010.1,H
2022-04-17T14:00:00Z,H,1017.7,1009.8,H
2022-04-17T15:00:00Z,H,1017.1,1009.2,H
2022-04-17T16:00:00Z,H,1017,1009.1,H
2022-04-17T17:00:00Z,H,1017.1,1009.2,H
2022-04-17T18:00:00Z,H,1017,1009.1,H
2022-04-17T19:00:00Z,H,1017.2,1009.3,H
2022-04-17T20:00:00Z,H,1018,1010.1,H
2022-04-17T21:00:00Z,H,1018.4,1010.5,H
2022-04-17T22:00:00Z,H,1018.5,1010.6,H
2022-04-17T23:00:00Z,H,1018.3,1010.5,H
2022-04-18T00:00:00Z,H,1018.1,1010.3,H
2022-04-18T01:00:00Z,H,1017.5,1009.7,H
2022-04-18T02:00:00Z,H,1017.2,1009.4,H
2022-04-18T03:00:00Z,H,1017.1,1009.3,H
2022-04-18T04:00:00Z,H,1016.4,1008.6,H
2022-04-18T05:00:00Z,H,1016.5,1008.7,H
2022-04-18T06:00:00Z,H,1016.7,1008.9,H
2022-04-18T07:00:00Z,H,1017.9,1010.1,H
2022-04-18T08:00:00Z,H,1017.8,1010,H
2022-04-18T09:00:00Z,H,1018.3,1010.5,H
2022-04-18T10:00:00Z,H,1018.5,1010.7,H
2022-04-18T11:00:00Z,H,1018.4,1010.6,H
2022-04-18T12:00:00Z,H,1018.3,1010.5,H
2022-04-18T13:00:00Z,H,1018.5,1010.7,H
2022-04-18T14:00:00Z,H,1018.3,1010.5,H
2022-04-18T15:00:00Z,H,1018,1010.2,H
2022-04-18T16:00:00Z,H,1017.8,1010,H
2022-04-18T17:00:00Z,H,1017.8,1010,H
2022-04-18T18:00:00Z,H,1017.9,1010.1,H
2022-04-18T19:00:00Z,H,1018.5,1010.7,H
2022-04-18T20:00:00Z,H,1019.5,1011.7,H
2022-04-18T21:00:00Z,H,1019.8,1012,H
2022-04-18T22:00:00Z,H,1019.7,1011.9,H
2022-04-18T23:00:00Z,H,1019.8,1012,H
2022-04-19T00:00:00Z,H,1019.8,1012,H
2022-04-19T01:00:00Z,H,1019.2,1011.5,H
2022-04-19T02:00:00Z,H,1018.9,1011.2,H
2022-04-19T03:00:00Z,H,1019,1011.3,H
2022-04-19T04:00:00Z,H,1019.3,1011.6,H
2022-04-19T05:00:00Z,H,1019.5,1011.8,H
2022-04-19T06:00:00Z,H,1020,1012.2,H
2022-04-19T07:00:00Z,H,1020.5,1012.7,H
2022-04-19T08:00:00Z,H,1020.9,1013.1,H
2022-04-19T09:00:00Z,H,1021.1,1013.3,H
2022-04-19T10:00:00Z,H,1020.9,1013.1,H
2022-04-19T11:00:00Z,H,1021.1,1013.3,H
2022-04-19T12:00:00Z,H,1021.2,1013.4,H
2022-04-19T13:00:00Z,H,1021.2,1013.4,H
2022-04-19T14:00:00Z,H,1021.1,1013.3,H
2022-04-19T15:00:00Z,H,1020.7,1012.9,H
2022-04-19T16:00:00Z,H,1020,1012.2,H
2022-04-19T17:00:00Z,H,1020.1,1012.3,H
2022-04-19T18:00:00Z,H,1020.4,1012.6,H
2022-04-19T19:00:00Z,H,1020.5,1012.7,H
2022-04-19T20:00:00Z,H,1021.1,1013.3,H
2022-04-19T21:00:00Z,H,1021.7,1013.9,H
2022-04-19T22:00:00Z,H,1021.9,1014.1,H
2022-04-19T23:00:00Z,H,1021.8,1014,H
2022-04-20T00:00:00Z,H,1021.5,1013.7,H
2022-04-20T01:00:00Z,H,1021.2,1013.4,H
2022-04-20T02:00:00Z,H,1020.6,1012.9,H
2022-04-20T03:00:00Z,H,1020.3,1012.6,H
2022-04-20T04:00:00Z,H,1020.3,1012.5,H
2022-04-20T05:00:00Z,H,1020.4,1012.6,H
2022-04-20T06:00:00Z,H,1020.4,1012.6,H
2022-04-20T07:00:00Z,H,1020.4,1012.6,H
2022-04-20T08:00:00Z,H,1020.6,1012.8,H
2022-04-20T09:00:00Z,H,1020.5,1012.7,H
2022-04-20T10:00:00Z,H,1020.9,1013.1,H
2022-04-20T11:00:00Z,H,1020.5,1012.7,H
2022-04-20T12:00:00Z,H,1020.1,1012.3,H
2022-04-20T13:00:00Z,H,1019.8,1012,H
2022-04-20T14:00:00Z,H,1019.4,1011.6,H
2022-04-20T15:00:00Z,H,1018.4,1010.6,H
2022-04-20T16:00:00Z,H,1017.8,1010,H
2022-04-20T17:00:00Z,H,1017.9,1010.1,H
2022-04-20T18:00:00Z,H,1018.1,1010.3,H
2022-04-20T19:00:00Z,H,1018.3,1010.5,H
2022-04-20T20:00:00Z,H,1018.9,1011.1,H
2022-04-20T21:00:00Z,H,1018.9,1011.1,H
2022-04-20T22:00:00Z,H,1018.3,1010.5,H
2022-04-20T23:00:00Z,H,1017.5,1009.8,H
2022-04-21T00:00:00Z,H,1016.8,1009.1,H
2022-04-21T01:00:00Z,H,1016,1008.3,H
2022-04-21T02:00:00Z,H,1015.2,1007.5,H
2022-04-21T03:00:00Z,H,1014.9,1007.2,H
2022-04-21T04:00:00Z,H,1014.5,1006.8,H
2022-04-21T05:00:00Z,H,1014.8,1007.1,H
2022-04-21T06:00:00Z,H,1015.3,1007.5,H
2022-04-21T07:00:00Z,H,1015.2,1007.4,H
2022-04-21T08:00:00Z,H,1015.1,1007.3,H
2022-04-21T09:00:00Z,H,1014.9,1007.1,H
2022-04-21T10:00:00Z,H,1014.8,1007,H
2022-04-21T11:00:00Z,H,1014.6,1006.8,H
2022-04-21T12:00:00Z,H,1013.9,1006.1,H
2022-04-21T13:00:00Z,H,1013.3,1005.5,H
2022-04-21T14:00:00Z,H,1013.1,1005.3,H
2022-04-21T15:00:00Z,H,1012.4,1004.6,H
2022-04-21T16:00:00Z,H,1011.9,1004.1,H
2022-04-21T17:00:00Z,H,1011.4,1003.6,H
2022-04-21T18:00:00Z,H,1011.1,1003.3,H
2022-04-21T19:00:00Z,H,1011.2,1003.4,H
2022-04-21T20:00:00Z,H,1011.4,1003.6,H
2022-04-21T21:00:00Z,H,1011.9,1004.1,H
2022-04-21T22:00:00Z,H,1011.9,1004.1,H
2022-04-21T23:00:00Z,H,1012.1,1004.3,H
2022-04-22T00:00:00Z,H,1011.6,1003.8,H
2022-04-22T01:00:00Z,H,1011.2,1003.4,H
2022-04-22T02:00:00Z,H,1010.9,1003.1,H
2022-04-22T03:00:00Z,H,1011.4,1003.6,H
2022-04-22T04:00:00Z,H,1011.5,1003.7,H
2022-04-22T05:00:00Z,H,1011.8,1004,H
2022-04-22T06:00:00Z,H,1012.6,1004.8,H
2022-04-22T07:00:00Z,H,1013.3,1005.5,H
2022-04-22T08:00:00Z,H,1014.2,1006.3,H
2022-04-22T09:00:00Z,H,1014.6,1006.7,H
2022-04-22T10:00:00Z,H,1015.2,1007.3,H
2022-04-22T11:00:00Z,H,1015.4,1007.5,H
2022-04-22T12:00:00Z,H,1015.2,1007.3,H
2022-04-22T13:00:00Z,H,1015.4,1007.5,H
2022-04-22T14:00:00Z,H,1015.4,1007.5,H
2022-04-22T15:00:00Z,H,1015.3,1007.4,H
2022-04-22T16:00:00Z,H,1015.8,1007.9,H
2022-04-22T17:00:00Z,H,1016.4,1008.5,H
2022-04-22T18:00:00Z,H,1017.1,1009.2,H
2022-04-22T19:00:00Z,H,1018,1010.1,H
2022-04-22T20:00:00Z,H,1019,1011.1,H
2022-04-22T21:00:00Z,H,1019.5,1011.6,H
2022-04-22T22:00:00Z,H,1019.9,1012,H
2022-04-22T23:00:00Z,H,1020,1012.1,H
2022-04-23T00:00:00Z,H,1019.8,1011.9,H
2022-04-23T01:00:00Z,H,1019.3,1011.4,H
2022-04-23T02:00:00Z,H,1019.2,1011.3,H
2022-04-23T03:00:00Z,H,1019.4,1011.5,H
2022-04-23T04:00:00Z,H,1019.5,1011.6,H
2022-04-23T05:00:00Z,H,1019.4,1011.5,H
2022-04-23T06:00:00Z,H,1019.9,1012,H
2022-04-23T07:00:00Z,H,1020.4,1012.4,H
2022-04-23T08:00:00Z,H,1020.6,1012.6,H
2022-04-23T09:00:00Z,H,1020.7,1012.7,H
2022-04-23T10:00:00Z,H,1021,1013,H
2022-04-23T11:00:00Z,H,1020.7,1012.7,H
2022-04-23T12:00:00Z,H,1020.4,1012.4,H
2022-04-23T13:00:00Z,H,1019.9,1012,H
2022-04-23T14:00:00Z,H,1019.9,1012,H
2022-04-23T15:00:00Z,H,1019.3,1011.4,H
2022-04-23T16:00:00Z,H,1018.9,1011,H
2022-04-23T17:00:00Z,H,1018.7,1010.8,H
2022-04-23T18:00:00Z,H,1018.6,1010.6,H
2022-04-23T19:00:00Z,H,1018.4,1010.5,H
2022-04-23T20:00:00Z,H,1018.6,1010.7,H
2022-04-23T21:00:00Z,H,1018.7,1010.8,H
2022-04-23T22:00:00Z,H,1018.5,1010.6,H
2022-04-23T23:00:00Z,H,1018.3,1010.4,H
2022-04-24T00:00:00Z,H,1017.7,1009.9,H
2022-04-24T01:00:00Z,H,1017,1009.2,H
2022-04-24T02:00:00Z,H,1016.5,1008.7,H
2022-04-24T03:00:00Z,H,1016.1,1008.3,H
2022-04-24T04:00:00Z,H,1016.1,1008.2,H
2022-04-24T05:00:00Z,H,1015.5,1007.7,H
2022-04-24T06:00:00Z,H,1015.5,1007.6,H
2022-04-24T07:00:00Z,H,1015.7,1007.8,H
2022-04-24T08:00:00Z,H,1015.7,1007.8,H
2022-04-24T09:00:00Z,H,1015.8,1007.9,H
2022-04-24T10:00:00Z,H,1016,1008.1,H
2022-04-24T11:00:00Z,H,1015.3,1007.4,H
2022-04-24T12:00:00Z,H,1015.2,1007.3,H
2022-04-24T13:00:00Z,H,1014.8,1006.9,H
2022-04-24T14:00:00Z,H,1014.5,1006.6,H
2022-04-24T15:00:00Z,H,1013.9,1006,H
2022-04-24T16:00:00Z,H,1013.5,1005.6,H
2022-04-24T17:00:00Z,H,1013.4,1005.5,H
2022-04-24T18:00:00Z,H,1013.4,1005.5,H
2022-04-24T19:00:00Z,H,1013.8,1005.9,H
2022-04-24T20:00:00Z,H,1014.3,1006.4,H
2022-04-24T21:00:00Z,H,1014.7,1006.8,H
2022-04-24T22:00:00Z,H,1014.8,1006.9,H
2022-04-24T23:00:00Z,H,1014.7,1006.8,H
2022-04-25T00:00:00Z,H,1014.7,1006.9,H
2022-04-25T01:00:00Z,H,1014.4,1006.5,H
2022-04-25T02:00:00Z,H,1013.8,1006,H
2022-04-25T03:00:00Z,H,1014,1006.1,H
2022-04-25T04:00:00Z,H,1013.7,1005.9,H
2022-04-25T05:00:00Z,H,1013.7,1005.8,H
2022-04-25T06:00:00Z,H,1013.8,1005.9,H
2022-04-25T07:00:00Z,H,1014.1,1006.2,H
2022-04-25T08:00:00Z,H,1014.3,1006.4,H
2022-04-25T09:00:00Z,H,1014.8,1006.9,H
2022-04-25T10:00:00Z,H,1014.9,1007,H
2022-04-25T11:00:00Z,H,1015.3,1007.4,H
2022-04-25T12:00:00Z,H,1015.1,1007.2,H
2022-04-25T13:00:00Z,H,1014.9,1007,H
2022-04-25T14:00:00Z,H,1015.1,1007.2,H
2022-04-25T15:00:00Z,H,1015.3,1007.4,H
2022-04-25T16:00:00Z,H,1015,1007.1,H
2022-04-25T17:00:00Z,H,1015.2,1007.3,H
2022-04-25T18:00:00Z,H,1015.5,1007.6,H
2022-04-25T19:00:00Z,H,1016.1,1008.2,H
2022-04-25T20:00:00Z,H,1016.9,1009,H
2022-04-25T21:00:00Z,H,1017.8,1009.9,H
2022-04-25T22:00:00Z,H,1017.9,1010,H
2022-04-25T23:00:00Z,H,1018.1,1010.2,H
2022-04-26T00:00:00Z,H,1017.7,1009.9,H
2022-04-26T01:00:00Z,H,1017.2,1009.4,H
2022-04-26T02:00:00Z,H,1017,1009.2,H
2022-04-26T03:00:00Z,H,1017.2,1009.4,H
2022-04-26T04:00:00Z,H,1017.3,1009.4,H
2022-04-26T05:00:00Z,H,1017.5,1009.6,H
2022-04-26T06:00:00Z,H,1017.8,1009.9,H
2022-04-26T07:00:00Z,H,1018.5,1010.6,H
2022-04-26T08:00:00Z,H,1018.8,1010.9,H
2022-04-26T09:00:00Z,H,1019.1,1011.2,H
2022-04-26T10:00:00Z,H,1019.6,1011.7,H
2022-04-26T11:00:00Z,H,1019.6,1011.7,H
2022-04-26T12:00:00Z,H,1019.7,1011.8,H
2022-04-26T13:00:00Z,H,1019.8,1011.9,H
2022-04-26T14:00:00Z,H,1020,1012.1,H
2022-04-26T15:00:00Z,H,1020,1012.1,H
2022-04-26T16:00:00Z,H,1020.1,1012.2,H
2022-04-26T17:00:00Z,H,1020.5,1012.6,H
2022-04-26T18:00:00Z,H,1020.7,1012.8,H
2022-04-26T19:00:00Z,H,1021.3,1013.4,H
2022-04-26T20:00:00Z,H,1021.9,1014,H
2022-04-26T21:00:00Z,H,1022.7,1014.8,H
2022-04-26T22:00:00Z,H,1023,1015.1,H
2022-04-26T23:00:00Z,H,1023.2,1015.3,H
2022-04-27T00:00:00Z,H,1022.9,1015,H
2022-04-27T01:00:00Z,H,1022.5,1014.6,H
2022-04-27T02:00:00Z,H,1022.7,1014.8,H
2022-04-27T03:00:00Z,H,1022.8,1014.9,H
2022-04-27T04:00:00Z,H,1023,1015.1,H
2022-04-27T05:00:00Z,H,1023.6,1015.7,H
2022-04-27T06:00:00Z,H,1024,1016.1,H
2022-04-27T07:00:00Z,H,1024.8,1016.9,H
2022-04-27T08:00:00Z,H,1025.6,1017.6,H
2022-04-27T09:00:00Z,H,1026.1,1018.1,H
2022-04-27T10:00:00Z,H,1026.4,1018.4,H
2022-04-27T11:00:00Z,H,1027,1019,H
2022-04-27T12:00:00Z,H,1027.3,1019.3,H
2022-04-27T13:00:00Z,H,1027.3,1019.3,H
2022-04-27T14:00:00Z,H,1027.8,1019.7,H
2022-04-27T15:00:00Z,H,1027.6,1019.5,H
2022-04-27T16:00:00Z,H,1027.4,1019.3,H
2022-04-27T17:00:00Z,H,1027.8,1019.7,H
2022-04-27T18:00:00Z,H,1028.4,1020.3,H
2022-04-27T19:00:00Z,H,1029.3,1021.2,H
2022-04-27T20:00:00Z,H,1030.1,1022,H
2022-04-27T21:00:00Z,H,1030.8,1022.7,H
2022-04-27T22:00:00Z,H,1030.9,1022.9,H
2022-04-27T23:00:00Z,H,1031,1023,H
2022-04-28T00:00:00Z,H,1031,1023,H
2022-04-28T01:00:00Z,H,1030.4,1022.4,H
2022-04-28T02:00:00Z,H,1030.2,1022.2,H
2022-04-28T03:00:00Z,H,1030.4,1022.4,H
2022-04-28T04:00:00Z,H,1030.3,1022.3,H
2022-04-28T05:00:00Z,H,1030.3,1022.3,H
2022-04-28T06:00:00Z,H,1030.7,1022.7,H
2022-04-28T07:00:00Z,H,1031.5,1023.4,H
2022-04-28T08:00:00Z,H,1031.9,1023.8,H
2022-04-28T09:00:00Z,H,1032.4,1024.3,H
2022-04-28T10:00:00Z,H,1032.6,1024.5,H
2022-04-28T11:00:00Z,H,1032.7,1024.6,H
2022-04-28T12:00:00Z,H,1032.7,1024.6,H
2022-04-28T13:00:00Z,H,1032.7,1024.6,H
2022-04-28T14:00:00Z,H,1032.4,1024.3,H
2022-04-28T15:00:00Z,H,1031.8,1023.7,H
2022-04-28T16:00:00Z,H,1031.5,1023.4,H
2022-04-28T17:00:00Z,H,1031.7,1023.6,H
2022-04-28T18:00:00Z,H,1031.8,1023.7,H
2022-04-28T19:00:00Z,H,1032.3,1024.2,H
2022-04-28T20:00:00Z,H,1032.9,1024.8,H
2022-04-28T21:00:00Z,H,1033.4,1025.3,H
2022-04-28T22:00:00Z,H,1033.6,1025.6,H
2022-04-28T23:00:00Z,H,1033.5,1025.5,H
2022-04-29T00:00:00Z,H,1033,1025.1,H
2022-04-29T01:00:00Z,H,1032.2,1024.2,H
2022-04-29T02:00:00Z,H,1031.7,1023.8,H
2022-04-29T03:00:00Z,H,1031.5,1023.6,H
2022-04-29T04:00:00Z,H,1031.5,1023.6,H
2022-04-29T05:00:00Z,H,1031.8,1023.8,H
2022-04-29T06:00:00Z,H,1032.2,1024.2,H
2022-04-29T07:00:00Z,H,1032.8,1024.8,H
2022-04-29T08:00:00Z,H,1033,1024.9,H
2022-04-29T09:00:00Z,H,1033.3,1025.2,H
2022-04-29T10:00:00Z,H,1033.5,1025.4,H
2022-04-29T11:00:00Z,H,1033.4,1025.3,H
2022-04-29T12:00:00Z,H,1033.2,1025.1,H
2022-04-29T13:00:00Z,H,1032.7,1024.6,H
2022-04-29T14:00:00Z,H,1032.6,1024.5,H
2022-04-29T15:00:00Z,H,1032,1023.9,H
2022-04-29T16:00:00Z,H,1031.6,1023.5,H
2022-04-29T17:00:00Z,H,1031.5,1023.4,H
2022-04-29T18:00:00Z,H,1031.5,1023.4,H
2022-04-29T19:00:00Z,H,1031.7,1023.6,H
2022-04-29T20:00:00Z,H,1032.2,1024.1,H
2022-04-29T21:00:00Z,H,1032.4,1024.4,H
2022-04-29T22:00:00Z,H,1032.2,1024.2,H
2022-04-29T23:00:00Z,H,1031.6,1023.6,H
2022-04-30T00:00:00Z,H,1030.8,1022.9,H
2022-04-30T01:00:00Z,H,1029.9,1022,H
2022-04-30T02:00:00Z,H,1029.1,1021.2,H
2022-04-30T03:00:00Z,H,1029,1021.1,H
2022-04-30T04:00:00Z,H,1028.9,1021,H
2022-04-30T05:00:00Z,H,1028.9,1020.9,H
2022-04-30T06:00:00Z,H,1029,1021,H
2022-04-30T07:00:00Z,H,1029.3,1021.3,H
2022-04-30T08:00:00Z,H,1029.1,1021.1,H
2022-04-30T09:00:00Z,H,1029.3,1021.3,H
2022-04-30T10:00:00Z,H,1029.5,1021.4,H
2022-04-30T11:00:00Z,H,1029.2,1021.1,H
2022-04-30T12:00:00Z,H,1029,1020.9,H
2022-04-30T13:00:00Z,H,1028.6,1020.5,H
2022-04-30T14:00:00Z,H,1028.3,1020.2,H
2022-04-30T15:00:00Z,H,1027.8,1019.7,H
2022-04-30T16:00:00Z,H,1027.7,1019.6,H
2022-04-30T17:00:00Z,H,1027.6,1019.5,H
2022-04-30T18:00:00Z,H,1027.8,1019.7,H
2022-04-30T19:00:00Z,H,1027.6,1019.5,H
2022-04-30T20:00:00Z,H,1027.8,1019.7,H
2022-04-30T21:00:00Z,H,1027.9,1019.9,H
2022-04-30T22:00:00Z,H,1027.4,1019.5,H
2022-04-30T23:00:00Z,H,1027,1019.1,H
2022-05-01T00:00:00Z,H,1026.5,1018.6,H
2022-05-01T01:00:00Z,H,1025.6,1017.7,H
2022-05-01T02:00:00Z,H,1024.8,1017,H
2022-05-01T03:00:00Z,H,1024.5,1016.7,H
2022-05-01T04:00:00Z,H,1024.6,1016.8,H
